observed_on,latitude,longitude
2016-04-30,36.9995124,-122.0607945
2014-05-29,44.287065,-124.11512
2016-05-01,39.2850833338,-121.0290387359
2016-05-01,37.3143971572,-122.0616511815
2016-05-01,36.99834783,-122.05864444
2016-05-01,39.00455,-123.0865333333
2016-05-02,37.0014083333,-122.060425
2016-05-04,36.9991088053,-122.0628467025
2016-05-04,42.0979270433,-123.4066163098
2016-05-06,37.868715,-122.2381
2016-05-04,38.06873,-122.764346
2016-05-07,37.91040785,-122.60822271
2016-05-07,48.915906,-123.422921
2016-05-07,37.909921445,-122.6113265009
2016-05-08,36.986256335,-122.0744837077
2016-05-07,37.031223,-122.069623
2016-04-24,46.276925,-124.0489416667
2016-05-09,45.489876034,-122.6880339906
2016-05-05,34.0109333333,-120.0940166667
2016-05-10,38.5079289285,-122.8840551898
2016-05-09,45.962752,-123.684116
2016-04-26,49.298291,-123.146417
2016-04-26,49.30025,-123.149035
2016-05-10,39.38959084,-123.81714797
2016-05-11,37.0628380962,-122.0867516288
2016-05-12,38.3691687277,-122.5016866812
2016-05-13,45.9420839852,-123.9857584079
2016-05-14,37.900755,-122.57882
2016-05-14,39.2843602365,-121.0256114044
2016-05-14,40.63748623,-122.6744613
2016-05-14,33.3490688447,-116.9127970935
2016-05-15,46.135296,-123.886735
2014-05-24,46.0796048449,-123.9056495455
2011-05-20,48.8309738197,-125.1341604902
2016-05-16,37.81567358,-122.1761455
2016-05-16,45.5395998486,-122.7299007096
2016-05-17,47.3432295537,-122.5056209789
2016-05-14,37.750053,-122.104691
2016-05-18,47.362985,-122.497694
2016-05-14,47.626208,-122.521245
2016-05-19,38.3710116667,-122.496675
2016-05-19,57.05468,-135.243484
2016-05-19,49.26963712,-123.23429931
2016-05-20,41.0576527778,-124.1427805556
2016-05-20,48.5302202744,-123.0216794622
2016-05-20,48.5302242759,-123.0215863434
2011-06-26,36.2459953,-121.72413176
2016-05-21,38.3693304565,-122.5021819678
2016-05-21,38.36932549,-122.50262327
2016-05-21,47.8615283333,-123.9337533333
2016-05-21,48.6711896863,-121.2646349521
2016-05-21,48.6727692574,-121.258351677
2016-05-21,48.6728550075,-121.2564466862
2016-05-21,48.10123059,-123.42749786
2016-05-21,48.1010302529,-123.4275870771
2016-05-21,48.10089386,-123.42753211
2016-05-21,38.3684208686,-122.5081430436
2016-05-21,48.1007552,-123.42838999
2016-05-21,38.3693815023,-122.5021732507
2016-05-21,48.10031179,-123.42902251
2016-05-21,48.10010383,-123.42905397
2016-05-21,38.3684719826,-122.5081296356
2016-05-21,38.3689062484,-122.4979581592
2016-05-21,38.3685617249,-122.5081218684
2016-05-21,38.3690984454,-122.5003749133
2016-05-21,38.3689227607,-122.5002853946
2016-05-21,42.098142306,-123.4068603069
2016-05-21,42.0987735736,-123.4091318027
2016-05-21,48.7278570515,-121.0135541205
2016-05-21,46.73967751,-121.90688283
2016-05-21,46.73550479,-121.86443008
2016-05-21,46.7361488342,-121.8648757935
2016-05-21,46.7360229492,-121.8646697998
2016-05-21,38.369155,-122.5015816667
2016-05-21,47.8616036615,-123.9335262963
2016-05-21,46.125973,-123.883458
2016-05-21,48.2617112638,-124.6802937813
2016-05-01,37.4366729981,-122.3608396795
2016-05-21,46.7360087048,-121.8646193118
2016-05-22,46.128844,-123.878201
2016-05-22,46.12575,-123.883887
2015-11-14,36.2519154375,-121.6895679384
2016-05-22,38.3938409082,-122.839738883
2016-05-20,37.5042116667,-122.304725
2016-05-21,49.385886,-121.527091
2016-05-24,46.249168,-123.86665
2016-05-24,46.249257,-123.866822
2016-05-23,38.363025,-122.602551
2016-05-23,48.718489499,-121.1164229645
2016-05-22,46.737501,-121.562915
2016-05-22,46.737501,-121.562915
2016-05-22,46.732574,-121.569181
2016-05-25,40.288447,-124.291141
2015-08-17,47.1951888081,-121.6903911948
2015-08-17,47.1926849506,-121.6875353829
2016-05-27,49.297277,-123.141536
2016-05-14,33.3491710003,-116.9125495935
2016-05-29,47.3537273007,-122.5037425106
2016-05-29,48.915652,-123.426826
2016-05-29,49.37072509,-123.0958072
2016-05-30,48.868983,-123.344407
2016-06-01,46.264236,-123.447554
2016-06-01,38.426637,-123.075076
2016-05-18,47.879682,-122.222576
2016-06-05,41.0575916667,-124.1426555
2016-05-29,49.2732884015,-123.257211148
2016-06-05,37.331331,-122.116011
2016-05-07,48.191764,-122.707947
2016-05-26,47.802107,-123.604352
2016-06-06,38.514355,-123.2535083333
2016-06-10,47.4194161082,-122.503678389
2016-06-10,47.344438769,-122.5055462123
2016-06-10,45.49117003,-122.5130004722
2016-06-11,45.527396,-122.720525
2016-06-11,45.5319099426,-122.7168197632
2016-06-01,47.4329222222,-122.481475
2016-01-17,38.0101953238,-122.9947596772
2016-06-15,47.372625391,-122.5034937357
2016-06-15,45.4388999939,-122.6730194092
2016-06-15,45.444393158,-122.6821136475
2016-06-15,45.4437637329,-122.6819534302
2016-06-15,45.4388999939,-122.6730194092
2016-06-15,48.362214,-123.599386
2016-06-16,47.8754366667,-122.224905
2016-06-16,47.8754383333,-122.2247166667
2016-06-15,49.17194,-123.968428
2016-06-18,45.956938,-123.580759
2016-06-19,49.3062122679,-124.1838127748
2016-06-20,47.8761583333,-122.2257833333
2016-06-21,41.373843,-124.012204
2016-06-24,47.4143716667,-122.4760966667
2016-06-25,45.5820466667,-122.7830883333
2016-06-24,47.4788684294,-122.3614092668
2016-06-27,48.93372,-123.4678716667
2013-04-20,37.800901,-122.46697
2016-06-26,40.687715,-124.126577
2016-07-02,38.0794138369,-122.8658219521
2016-07-03,37.0641111667,-122.0964361667
2016-07-04,45.4982904833,-122.8441065721
2016-07-04,46.914703,-122.276218
2016-07-04,45.83585,-123.754575
2015-07-26,49.0872,-125.823539
2015-07-26,49.086367,-125.821853
2016-07-05,37.81325,-122.1812933333
2016-07-02,37.7476583333,-122.4385616667
2016-07-04,40.870675,-124.0715721667
2016-07-04,40.8709666667,-124.0702445
2016-05-29,41.774525,-124.0996695
2016-07-01,50.04179781,-122.98632336
2016-07-09,49.3638882289,-123.0310861372
2016-07-07,39.2982235631,-120.9284234047
2016-04-13,36.9989983333,-122.0634683333
2016-05-28,41.3976726064,-123.9697265625
2016-07-04,49.296427574,-122.7071458937
2016-07-09,40.8709163631,-124.0752280713
2016-07-06,44.288083,-124.104859
2016-07-04,46.9147027,-122.2762182
2016-06-13,45.5691418723,-122.773660468
2016-07-11,49.163887071,-124.0367603302
2016-07-17,56.96015278,-135.28556795
2016-07-17,56.95936472,-135.28601005
2016-07-18,40.7787616,-124.1431914
2016-07-14,41.5326116667,-123.9829716667
2016-07-01,46.972977649,-123.940038699
2016-07-16,36.9817254908,-122.0725575508
2016-07-18,37.0015955227,-122.0574540211
2016-07-18,39.4885766,-123.7933198
2016-06-22,34.4593471471,-119.6912017036
2016-07-20,38.58264,-122.68896
2016-07-22,47.4473195477,-122.4820534141
2016-07-23,47.58857231,-122.73559017
2016-07-23,40.8665841,-124.0855705
2016-07-23,47.58387891,-122.74241913
2016-07-17,44.4079804124,-123.5683903098
2016-07-03,58.3024469566,-134.4188615307
2006-06-02,47.8608889,-123.9348093
2016-07-28,37.8759583333,-122.582145
2016-07-27,55.326863,-131.533955
2014-06-25,41.3020875002,-124.0165901184
2016-08-04,44.973698929,-124.0107894224
2015-07-21,46.1837783333,-123.8315416667
2016-06-27,47.9093333333,-122.2970283333
2016-08-02,47.8603166667,-123.927995
2016-06-30,47.8887454078,-124.6216400773
2016-08-06,42.0739839396,-124.3036252731
2016-08-07,47.65572625,-122.17709186
2016-07-11,47.9832036031,-123.8606404804
2016-08-07,38.3644216667,-120.685555
2016-08-08,47.0795212593,-122.8395522294
2016-08-08,47.4190789881,-122.5034705178
2016-08-07,37.4361919664,-122.3716543615
2016-08-08,54.30161353,-130.26676453
2016-08-02,37.8939933777,-122.5733413696
2016-08-09,45.4376505129,-122.6687946731
2016-08-09,40.89140218,-124.07941704
2016-08-09,44.2759257917,-124.1104956054
2016-08-09,44.6050974029,-123.1266108715
2016-08-07,47.5011450091,-121.7548216667
2014-09-20,41.7958944,-124.0862809
2016-04-03,37.9699533333,-122.6444166667
2016-08-03,47.8649216667,-123.92312
2016-08-07,44.5206033333,-123.5494783333
2016-08-11,47.6328784,-121.9662307
2016-08-11,47.6328784,-121.9662307
2015-07-18,48.792781,-123.166378
2016-08-10,48.0545730591,-123.7908248901
2016-08-09,48.0637626648,-123.7851333618
2016-08-14,48.63310876,-123.32447847
2016-08-13,48.6387260724,-123.3281863389
2016-08-13,48.6387634976,-123.3280564194
2016-08-14,48.63734201,-123.32662237
2016-08-13,37.4368391434,-122.3638451099
2016-08-14,39.3453533333,-123.5628966667
2011-06-13,57.0530556,-135.33
2016-08-06,49.1073587653,-125.8748230041
2016-08-14,38.1271630247,-122.8902749812
2016-02-21,48.474478034,-123.4916067123
2016-08-11,37.9960259283,-122.9776757677
2016-08-20,44.5528794718,-124.065121673
2016-06-30,41.7020656423,-124.097394347
2016-08-21,57.04755853,-135.21217021
2016-08-04,37.0381706574,-122.062842249
2015-06-16,49.35053,-123.112243
2016-08-21,46.914508,-121.892464
2016-08-25,57.02426716,-135.35662
2016-08-25,57.02427009,-135.35661532
2016-08-26,48.9864205249,-125.5860534158
2012-05-21,55.336946,-131.628698
2016-08-25,38.5792048915,-123.3306741714
2016-08-26,38.0408833333,-122.83052
2016-08-27,38.0339650619,-122.8917565946
2016-08-27,37.4367743992,-122.3674696685
2011-09-04,45.7115213,-121.5201935
2016-08-27,38.0690718081,-122.8065073437
2016-08-27,38.0080316216,-122.7980008722
2016-08-27,56.9163821466,-135.4022884369
2016-08-26,38.7557098726,-123.5274957857
2016-08-27,44.2130866667,-124.0106972167
2016-09-01,48.5232768,-122.9143236
2016-09-02,49.1929866667,-123.9254383333
2016-09-03,45.9398468351,-123.9857342375
2016-09-03,48.963664,-123.549628
2016-09-03,45.59852,-122.411605
2016-09-03,45.5989116667,-122.4122083333
2016-09-02,38.092805831,-122.8860497475
2016-08-15,50.65918,-126.998998
2016-09-04,49.2901616667,-124.6620716667
2016-08-27,38.0257442522,-122.7970461199
2016-09-05,38.023585,-122.799683
2016-08-27,37.8746737416,-122.5897999896
2016-09-06,48.828925,-125.1508028333
2016-09-07,48.9516341252,-123.5167127625
2016-09-04,47.8739133333,-121.6578666667
2016-09-06,46.75520231,-121.5598797798
2016-09-09,39.3299079633,-123.7773567417
2014-03-15,48.4170682197,-122.6582336426
2016-09-10,38.575145,-123.316025
2013-04-13,47.734618843,-122.2548723221
2016-09-08,56.2535072407,-134.6453261375
2014-11-07,48.2203057516,-122.7537222856
2009-06-02,45.5688540347,-123.4974862401
2016-09-13,43.51953861,-123.51036952
2016-09-15,47.8572495,-122.3167964
2013-07-10,47.4742718403,-123.8900756836
2016-09-16,56.99992817,-135.32645388
2016-09-16,56.999147521,-135.3266716288
2016-09-17,47.5158815878,-122.121392442
2016-09-17,57.06453657,-135.30297136
2016-09-17,47.7997371581,-122.2787761688
2015-04-18,38.5317085083,-123.0056762695
2016-08-05,47.7330024686,-122.2585630417
2016-08-19,36.9734116667,-122.0584805
2016-09-21,48.4091493122,-122.6533412933
2016-09-20,45.5560721778,-123.7922779843
2016-09-21,48.5009101,-124.2968273
2016-09-21,48.5009101,-124.2968273
2016-09-10,37.4366912842,-122.3640975952
2016-09-04,37.4288711548,-122.3141021729
2016-09-23,45.5167966667,-122.7152633333
2016-09-21,48.5009101,-124.2968273
2016-09-24,47.54761532,-121.86996399
2016-09-24,54.0300333333,-132.1513833333
2014-10-12,45.7053589,-122.8131412
2014-06-26,45.5753725,-122.7745698
2014-06-26,45.5753725,-122.7745698
2014-08-10,45.4908371,-122.4968922
2016-09-28,38.434405,-122.972855
2015-06-12,47.4514588,-122.826946
2016-09-29,38.4363366667,-122.973525
2016-09-27,45.9469444444,-122.1797222222
2016-09-30,57.05131118,-135.29431068
2016-10-01,47.3509689421,-122.5034391695
2016-10-02,38.0593111667,-122.8460466667
2016-10-03,47.8918793891,-124.6264122986
2016-10-03,45.8469043114,-123.9604513162
2016-10-03,37.83420181,-122.49610318
2016-10-03,38.4431830105,-122.6152903368
2014-10-18,47.4930166667,-122.0460445
2016-06-26,47.5310554504,-122.1312332153
2016-10-04,38.494355,-122.938255
2016-10-04,38.4339124628,-122.9744317244
2016-10-04,47.8587850485,-122.3252105713
2013-04-27,38.118673,-122.618773
2016-10-06,45.4725401849,-123.9694230539
2016-10-06,47.9887584303,-122.1628832817
2016-10-06,45.568086966,-122.863089284
2016-10-08,45.5714492494,-122.7762990486
2016-10-09,39.3462833333,-123.488725
2016-10-10,47.288803977,-122.329031378
2016-10-08,37.9978361281,-123.012793511
2016-10-09,39.3784466667,-123.8076783333
2016-10-07,41.7903916,-124.0828556
2016-10-07,41.7903916,-124.0828556
2016-10-10,53.2166760889,-131.7890404052
2016-10-11,38.4354166667,-122.9731616667
2016-10-11,38.4353430865,-122.9750032444
2016-10-06,38.4329414255,-122.9729367459
2016-10-12,47.8549446545,-122.0502827766
2016-10-12,47.8577088674,-122.0489136507
2016-09-15,38.4328616667,-122.9726116667
2016-10-07,41.7903916,-124.0828556
2016-10-14,38.18753,-122.9634333333
2016-10-11,48.6822587709,-122.9584264762
2016-10-15,37.8493583333,-122.1949383333
2015-07-12,45.5305531734,-122.7209329605
2016-10-16,38.7375925512,-123.0392410979
2016-10-16,37.91183,-122.6139133333
2016-10-16,57.13044868,-135.36486514
2016-06-14,44.6020818215,-123.1026173196
2012-07-14,48.4706125018,-124.2345571518
2016-10-17,38.4352539283,-122.9747809201
2016-10-17,38.4346346467,-122.9737399681
2016-10-17,38.431744224,-122.9739807769
2016-10-15,48.5283516557,-124.4512625175
2012-06-16,48.6330816,-122.9289822
2012-07-06,48.0565374,-122.5912856
2014-12-19,47.6110321,-121.9805738
2016-10-18,38.4360366667,-122.9731666667
2016-10-18,48.4847591,-123.5482743
2016-10-19,46.1225366045,-123.8772654533
2016-10-19,46.1225366045,-123.8772654533
2016-10-18,37.0518531876,-122.0854993251
2016-10-19,48.4972840129,-123.3457230405
2016-08-15,50.6429293793,-127.0740509033
2016-10-21,38.4370333333,-122.9740833333
2016-10-21,38.4358866667,-122.97325
2016-10-21,45.470101,-122.512198
2016-10-22,48.0276611667,-122.4355866667
2016-10-22,39.3389583333,-123.7185283333
2016-10-22,46.1348416667,-123.52198
2016-10-23,49.35635059,-123.11129237
2016-06-23,46.1317313835,-123.9027786255
2016-10-23,49.35626117,-123.11160917
2016-10-17,37.8423333333,-122.1941666667
2016-10-23,37.8885993082,-122.2349613627
2016-10-22,38.5920216667,-123.3452133333
2016-10-22,38.56525,-123.3152166667
2016-10-14,47.1536481177,-121.7170725363
2016-10-25,37.9097966667,-122.2636333333
2016-10-18,47.176625253,-122.3194810123
2016-10-25,47.1778633221,-122.3194842332
2016-10-26,38.4338111851,-122.9746338116
2016-10-26,38.43333961,-122.9747129568
2013-05-27,48.6653442042,-122.484190464
2016-10-26,38.04367627,-122.86388448
2016-10-27,38.3697348046,-122.5029614212
2016-10-08,45.0767675929,-124.0101966742
2016-10-28,37.8637627636,-122.5827321454
2016-10-28,45.4920795747,-122.5119643194
2016-10-28,47.850491573,-122.0516896248
2016-10-28,37.8153783333,-122.1816416667
2016-10-22,47.839555,-122.349517
2016-10-29,37.0622111667,-122.0333778333
2016-10-26,38.4356333333,-122.973495
2016-10-29,37.1962366667,-122.2945866667
2016-10-29,38.0432107755,-122.8030048453
2016-10-29,37.2092988,-122.2594054
2016-10-27,40.8690432411,-124.0713827684
2016-10-29,37.2092988,-122.2594054
2016-10-29,47.7852061844,-122.2552371025
2016-10-30,47.6953133333,-122.0540861667
2016-09-24,39.2150680672,-121.0346447244
2016-10-31,47.2274881509,-122.3910100386
2016-10-31,47.2268966208,-122.3910620112
2016-10-31,37.3142193179,-122.0641994476
2016-11-01,37.4369151425,-122.3653443811
2016-10-31,47.2276783333,-122.3925083333
2016-10-31,47.2272633333,-122.3923866667
2016-11-03,38.4325020503,-122.9720985563
2016-11-03,38.4310193504,-122.9728758263
2016-10-31,47.2270866667,-122.392555
2016-11-03,37.901925,-122.603843
2016-11-04,36.9838416667,-121.8751916667
2016-11-03,48.8175,-124.125
2016-11-04,38.5787866667,-123.313745
2016-11-05,38.4753068768,-123.1692082865
2016-11-05,38.0175445,-122.7286383333
2016-11-06,38.5444382206,-122.5407554862
2016-11-07,46.1519363105,-123.865007758
2016-11-06,47.409270479,-123.2717514947
2016-11-08,47.0326122735,-124.1583956593
2016-10-31,47.1931946,-122.3942011
2016-11-08,38.432466861,-122.9745873202
2016-11-09,38.4325961184,-122.9736502598
2016-11-08,46.1303111667,-123.9052116667
2016-11-06,41.8035,-124.0896666667
2016-11-11,38.0685808557,-122.9161878024
2016-10-08,47.5932335072,-122.185941697
2016-11-12,45.58573,-122.7802966667
2015-05-03,41.4032953078,-124.0609931981
2016-11-07,47.5191650391,-122.0980529785
2016-11-13,46.368727,-123.941231
2016-11-13,46.366831337,-123.9429473877
2016-08-18,37.0383587,-122.060962
2016-11-12,41.4023733333,-124.0607716667
2009-07-27,37.9941313665,-122.973795533
2016-10-24,48.7302625,-122.3086077
2016-10-24,48.7302625,-122.3086077
2016-10-28,48.9034055,-122.7656836
2016-11-15,38.4120714754,-122.6935529709
2016-11-03,46.1612616742,-123.8054809486
2016-11-10,47.6718841907,-122.3050225588
2016-11-21,45.576745,-122.1127388333
2016-11-21,40.8831977844,-124.0853805542
2016-11-21,46.1601866667,-123.8722
2016-11-25,37.4494382507,-122.3404817284
2016-11-26,37.0806422886,-122.0613569319
2016-11-14,38.4639,-123.016184
2016-11-27,38.0546751107,-122.8138865904
2016-11-27,38.058549447,-122.7878112993
2016-11-27,38.4043833333,-122.498245
2016-11-27,37.816303651,-122.1810557844
2016-11-27,37.8159561517,-122.1835448744
2016-11-04,38.0593779157,-122.8414714336
2016-11-23,45.43999732,-122.67499188
2016-11-27,38.4097201674,-122.6935313921
2016-11-29,37.9065933684,-122.5980632288
2016-11-29,37.9015757097,-122.5988642034
2016-11-29,37.8659833333,-122.218445
2016-11-29,37.8556466667,-122.2067416667
2016-12-02,38.479495,-122.574679
2016-12-03,39.5823583333,-123.4439916667
2016-12-03,47.7116050556,-122.3717040833
2016-12-03,37.5779394,-122.4757307
2016-12-03,47.7084541111,-122.3721465833
2016-12-03,37.181296,-121.997896
2016-12-03,37.5758066667,-122.475455
2016-12-03,37.5733361111,-122.4768805556
2016-12-03,39.5824666667,-123.4439383333
2016-12-04,41.7241133333,-124.1360861667
2016-11-02,47.857249,-122.316796
2016-10-31,47.2278056605,-122.3905099389
2016-10-25,47.6724623,-122.308037
2016-12-07,37.892375,-122.6193866667
2016-07-14,37.9076694444,-122.5747694444
2016-08-16,37.884625,-122.5691
2016-10-30,37.9079888889,-122.5977861111
2016-10-30,37.9080305556,-122.5974055556
2016-10-30,37.9082027778,-122.5978083333
2014-10-25,38.6963291914,-123.423435688
2016-12-09,37.396891639,-121.8022871017
2016-12-09,37.396891639,-121.8022871017
2016-12-09,37.396891639,-121.8022871017
2016-12-10,38.3016891266,-123.0621590653
2016-09-04,56.6720805556,-135.1911777778
2016-12-09,37.0187110901,-122.0437774658
2016-12-10,38.6120139165,-122.7817869186
2016-10-26,47.6949797579,-122.404172122
2016-12-11,37.64679526,-122.04290352
2016-10-31,47.227375,-122.3920283333
2016-10-31,47.2272616667,-122.3924716667
2016-12-12,37.8988333333,-122.7103366667
2016-12-14,37.6796937026,-122.4076831341
2016-12-16,38.429405,-122.974425
2016-12-04,37.3824,-122.30023
2016-12-17,38.5113666667,-122.9800866667
2016-12-17,37.8219432295,-122.1805096849
2016-12-17,37.8219432295,-122.1805096849
2016-12-12,37.8988283333,-122.7103366667
2016-12-05,37.0329085,-121.8925277
2016-12-18,36.2548240417,-121.7918157578
2016-12-21,37.2108111111,-122.3316194444
2016-12-21,37.20885,-122.3319555556
2016-10-06,47.31269,-122.17619
2016-12-24,38.0972221667,-122.8722383333
2016-12-24,43.1277055089,-123.3944678307
2013-06-05,47.8603989,-123.9343955
2016-12-28,37.2129682245,-122.3231506348
2016-12-12,38.0542500499,-122.837831676
2016-12-30,38.578886,-123.331973
2016-12-30,47.5405505347,-122.1384743416
2016-12-31,36.5052174032,-121.1887114217
2016-12-31,37.2731583333,-122.3075416667
2017-01-02,37.6113138889,-121.9415277778
2016-12-31,40.24664,-123.82219
2014-03-13,38.0019117732,-122.4885463715
2017-01-02,37.0329085,-121.8925277
2017-01-04,36.9833171672,-121.875463929
2017-01-04,37.2898133333,-122.0939138333
2017-01-01,38.5426516667,-123.0037783333
2017-01-04,38.5649383333,-123.0210945
2017-01-06,37.8728616732,-122.2617333333
2016-11-12,41.4039,-124.0648
2017-01-07,37.9064366667,-122.2662583333
2017-01-07,37.8899993896,-122.2373809814
2017-01-07,38.634444,-121.266945
2016-12-13,38.3401963544,-122.598142772
2015-07-09,48.059048,-123.794443
2016-12-21,38.0754195,-122.82052
2017-01-10,38.440787,-122.526223
